# Subset of stars selected as members
ID Mag Col Mass_mu Mass_std Mass_binar_mu Mass_binar_std P_binar
"Gaia DR2 5290735985906343680" 15.80148 1.74972 0.69899 0.00574 0.68380 0.01052 0.15
"Gaia DR2 5290718599879127040" 15.80272 1.71276 0.70018 0.00579 0.68580 0.01018 0.10
"Gaia DR2 5290025563955222272" 15.80382 1.42133 0.70988 0.00576 0.69873 0.01111 0.39
"Gaia DR2 5290764813727873664" 15.80796 1.72757 0.69920 0.00571 0.68432 0.01026 0.10
"Gaia DR2 5290409259154039040" 15.80998 1.74461 0.69840 0.00583 0.68320 0.01038 0.12
"Gaia DR2 5294023250793867648" 15.81007 2.39945 0.67723 0.00588 0.61807 0.01094 0.63
"Gaia DR2 5290637957573221760" 15.81560 1.98189 0.69024 0.00583 0.65168 0.01834 0.85
"Gaia DR2 5290667094631481984" 15.83783 1.75324 0.69584 0.00578 0.67999 0.01027 0.12
"Gaia DR2 5291041031662188288" 15.85987 1.73955 0.69432 0.00575 0.67870 0.01010 0.10
"Gaia DR2 5290897266218055040" 15.86391 1.77349 0.69293 0.00576 0.67639 0.01023 0.15
"Gaia DR2 5290798864228454272" 15.87386 1.91504 0.68738 0.00576 0.66783 0.01139 0.73
"Gaia DR2 5290773060065010560" 15.87916 1.75961 0.69206 0.00591 0.67584 0.01000 0.10
"Gaia DR2 5290815837939079552" 15.88051 1.75658 0.69204 0.00592 0.67590 0.00999 0.10
"Gaia DR2 5290754780684542592" 15.88898 1.76055 0.69120 0.00591 0.67507 0.00997 0.10
"Gaia DR2 5290795496974208768" 15.88927 1.99731 0.68345 0.00586 0.64863 0.01846 0.85
"Gaia DR2 5290720524024401920" 15.90349 1.74300 0.69054 0.00586 0.67459 0.00995 0.12
"Gaia DR2 5290723375882600192" 15.90747 1.79271 0.68847 0.00579 0.67188 0.00969 0.16
"Gaia DR2 5290623556543183616" 15.91100 1.80705 0.68781 0.00578 0.67073 0.00969 0.21
"Gaia DR2 5290711727931438080" 15.92229 2.03321 0.67923 0.00580 0.63512 0.01931 0.87
"Gaia DR2 5291450015627779712" 15.92426 1.78048 0.68747 0.00577 0.67084 0.00963 0.11
"Gaia DR2 5290898816704856320" 15.94000 1.79883 0.68558 0.00587 0.66891 0.00953 0.14
"Gaia DR2 5290985059648348800" 15.94459 1.77109 0.68603 0.00580 0.66978 0.00973 0.11
"Gaia DR2 5290659535489024896" 15.94762 1.82596 0.68411 0.00596 0.66718 0.00950 0.24
"Gaia DR2 5291169880682577024" 15.94922 1.84656 0.68321 0.00589 0.66599 0.00936 0.32
"Gaia DR2 5290904932738209024" 15.95040 1.85081 0.68299 0.00585 0.66570 0.00951 0.34
"Gaia DR2 5290786013686393600" 15.95695 1.81030 0.68381 0.00590 0.66713 0.00942 0.16
"Gaia DR2 5290742892213699712" 15.95839 2.03208 0.67646 0.00584 0.63590 0.01918 0.86
"Gaia DR2 5290856657307951232" 15.95866 1.81406 0.68351 0.00588 0.66691 0.00940 0.17
"Gaia DR2 5290899881856756224" 15.97813 1.82035 0.68159 0.00589 0.66487 0.00913 0.17
"Gaia DR2 5290660703720134912" 15.98467 1.81417 0.68122 0.00582 0.66467 0.00910 0.14
"Gaia DR2 5289828029818835200" 15.98987 1.80118 0.68120 0.00582 0.66474 0.00920 0.11
"Gaia DR2 5290345350041066112" 15.99519 1.79993 0.68078 0.00587 0.66427 0.00928 0.11
"Gaia DR2 5291032888404680576" 15.99527 1.80882 0.68046 0.00581 0.66394 0.00929 0.12
"Gaia DR2 5290665479723837184" 15.99767 2.13766 0.66955 0.00585 0.61507 0.01572 0.81
"Gaia DR2 5290723032285137024" 16.00283 1.84054 0.67874 0.00579 0.66214 0.00912 0.21
"Gaia DR2 5290753062697353856" 16.00373 1.66114 0.68469 0.00593 0.66921 0.01054 0.30
"Gaia DR2 5290662249908263296" 16.00947 1.83851 0.67835 0.00583 0.66159 0.00925 0.19
"Gaia DR2 5291024019295596416" 16.01185 1.82486 0.67858 0.00581 0.66196 0.00923 0.14
"Gaia DR2 5290810443460203520" 16.01321 1.81643 0.67866 0.00583 0.66225 0.00929 0.11
"Gaia DR2 5290669328014408192" 16.01769 1.82947 0.67799 0.00584 0.66138 0.00925 0.14
"Gaia DR2 5290763439338232192" 16.01888 2.13881 0.66775 0.00582 0.61359 0.01618 0.81
"Gaia DR2 5289722339263585280" 16.02023 1.82710 0.67786 0.00586 0.66128 0.00930 0.13
"Gaia DR2 5290715919819356800" 16.02580 1.88276 0.67550 0.00592 0.65788 0.00932 0.35
"Gaia DR2 5289874071868093568" 16.03052 1.81671 0.67737 0.00603 0.66083 0.00936 0.11
"Gaia DR2 5290843875485009664" 16.03395 1.97287 0.67186 0.00594 0.65055 0.01310 0.71
"Gaia DR2 5290734302279048704" 16.03944 2.17471 0.66476 0.00596 0.60966 0.01559 0.78
"Gaia DR2 5290784226980246912" 16.05056 1.85497 0.67417 0.00587 0.65726 0.00929 0.19
"Gaia DR2 5291242998204992896" 16.05562 1.84829 0.67393 0.00588 0.65716 0.00921 0.16
"Gaia DR2 5290783780303652352" 16.05883 1.85230 0.67356 0.00583 0.65670 0.00924 0.17
"Gaia DR2 5290726193380997632" 16.06035 1.84423 0.67369 0.00581 0.65697 0.00923 0.14
"Gaia DR2 5290734439718012928" 16.06310 1.99499 0.66857 0.00591 0.64639 0.01379 0.75
"Gaia DR2 5290935993942419840" 16.06494 1.82177 0.67400 0.00588 0.65747 0.00936 0.11
"Gaia DR2 5290661253475851392" 16.07253 1.84410 0.67269 0.00582 0.65564 0.00924 0.13
"Gaia DR2 5291046701018945792" 16.07687 2.17255 0.66167 0.00578 0.60755 0.01752 0.80
"Gaia DR2 5289754843576021760" 16.08627 1.83266 0.67192 0.00595 0.65495 0.00918 0.10
"Gaia DR2 5290912113923645952" 16.10246 1.84705 0.67008 0.00592 0.65291 0.00917 0.11
"Gaia DR2 5290637476536975872" 16.10820 1.91433 0.66734 0.00583 0.64909 0.00957 0.35
"Gaia DR2 5291126965368493184" 16.11215 1.88143 0.66810 0.00579 0.65047 0.00945 0.20
"Gaia DR2 5290934997509679232" 16.12769 1.85686 0.66752 0.00588 0.65039 0.00932 0.11
"Gaia DR2 5290668778258672128" 16.12998 1.86319 0.66713 0.00583 0.64983 0.00958 0.12
"Gaia DR2 5290707604762505600" 16.13923 2.15901 0.65682 0.00584 0.60409 0.01894 0.84
"Gaia DR2 5290913900630098304" 16.14318 1.86000 0.66624 0.00591 0.64878 0.00949 0.11
"Gaia DR2 5290703069277036928" 16.14606 1.91842 0.66402 0.00591 0.64520 0.01041 0.31
"Gaia DR2 5291133837312601984" 16.14926 1.92176 0.66355 0.00582 0.64465 0.01060 0.32
"Gaia DR2 5290944171559733632" 16.15490 2.08530 0.65789 0.00594 0.62354 0.01990 0.85
"Gaia DR2 5290726914935470976" 16.15765 1.93963 0.66231 0.00583 0.64314 0.01086 0.38
"Gaia DR2 5290843600607100416" 16.16042 1.89937 0.66337 0.00580 0.64502 0.00960 0.20
"Gaia DR2 5291007599637034112" 16.17343 2.01339 0.65868 0.00593 0.63609 0.01391 0.66
"Gaia DR2 5289889946066884480" 16.17375 1.92891 0.66130 0.00590 0.64272 0.01031 0.30
"Gaia DR2 5289990207784548736" 16.17470 1.87874 0.66270 0.00579 0.64490 0.00931 0.12
"Gaia DR2 5290793263591287168" 16.18486 1.88794 0.66163 0.00580 0.64371 0.00968 0.13
"Gaia DR2 5290666957192524928" 16.18805 1.91054 0.66070 0.00596 0.64232 0.01004 0.20
"Gaia DR2 5290772235431280000" 16.18946 1.86299 0.66213 0.00578 0.64433 0.00962 0.11
"Gaia DR2 5290744983857413376" 16.21635 1.91701 0.65808 0.00601 0.63941 0.01067 0.19
"Gaia DR2 5290817040529835648" 16.21826 1.89000 0.65884 0.00589 0.64073 0.01000 0.11
"Gaia DR2 5290720008628235392" 16.24356 1.91779 0.65561 0.00582 0.63673 0.01046 0.15
"Gaia DR2 5289862011599570048" 16.25576 1.95080 0.65353 0.00586 0.63369 0.01097 0.26
"Gaia DR2 5290934447753907584" 16.25624 1.99833 0.65195 0.00591 0.63067 0.01205 0.47
"Gaia DR2 5290765844519936768" 16.26771 1.93438 0.65303 0.00598 0.63354 0.01058 0.18
"Gaia DR2 5290767871744305920" 16.27068 1.90182 0.65385 0.00585 0.63502 0.01036 0.10
"Gaia DR2 5290759487968438528" 16.27120 2.22608 0.64342 0.00584 0.58560 0.01331 0.84
"Gaia DR2 5291029246271740032" 16.27617 2.19591 0.64400 0.00592 0.58780 0.01449 0.88
"Gaia DR2 5290712346406652800" 16.27904 2.22037 0.64292 0.00592 0.58547 0.01336 0.85
"Gaia DR2 5289842254750415872" 16.28663 1.85023 0.65417 0.00577 0.63606 0.01016 0.19
"Gaia DR2 5290767631226220928" 16.29116 1.83160 0.65433 0.00578 0.63637 0.01028 0.23
"Gaia DR2 5290764401411011072" 16.29411 1.92979 0.65088 0.00600 0.63145 0.01015 0.13
"Gaia DR2 5290868545777198976" 16.29719 2.24211 0.64064 0.00584 0.58368 0.01348 0.83
"Gaia DR2 5290948981923282432" 16.29997 1.96268 0.64939 0.00588 0.62898 0.01024 0.24
"Gaia DR2 5290749042608318720" 16.30194 1.92158 0.65053 0.00599 0.63106 0.01021 0.10
"Gaia DR2 5290740452672243456" 16.30452 2.23847 0.64010 0.00585 0.58350 0.01366 0.83
"Gaia DR2 5291242719030772480" 16.30899 1.98250 0.64781 0.00588 0.62687 0.01094 0.31
"Gaia DR2 5290032092305523712" 16.30947 2.04453 0.64589 0.00585 0.62324 0.01248 0.57
"Gaia DR2 5289924099648208384" 16.32191 1.91255 0.64909 0.00590 0.62965 0.00989 0.10
"Gaia DR2 5290716057258313088" 16.32306 1.97618 0.64688 0.00583 0.62637 0.01031 0.26
"Gaia DR2 5290656099515450752" 16.32316 1.94320 0.64787 0.00592 0.62802 0.01010 0.13
"Gaia DR2 5289956329082830208" 16.32558 2.01726 0.64537 0.00596 0.62382 0.01142 0.43
"Gaia DR2 5290824049916475264" 16.32917 1.90182 0.64875 0.00588 0.62940 0.00999 0.13
"Gaia DR2 5290934752694628480" 16.33359 1.93888 0.64716 0.00586 0.62724 0.00991 0.11
"Gaia DR2 5290929190714205056" 16.33471 2.24134 0.63754 0.00599 0.58237 0.01441 0.85
"Gaia DR2 5289984126110942848" 16.33755 2.25443 0.63683 0.00606 0.58114 0.01403 0.83
"Gaia DR2 5290655412320662144" 16.34184 1.96380 0.64568 0.00591 0.62531 0.01004 0.18
"Gaia DR2 5290784257039669632" 16.34695 1.93967 0.64600 0.00590 0.62601 0.00956 0.10
"Gaia DR2 5289862423916490240" 16.35298 1.69747 0.65325 0.00598 0.63629 0.01122 0.35
"Gaia DR2 5290779485335828608" 16.36549 2.29707 0.63296 0.00610 0.57693 0.01425 0.78
"Gaia DR2 5289881768449288576" 16.36770 1.97294 0.64309 0.00588 0.62272 0.01004 0.18
"Gaia DR2 5290694273184073728" 16.36804 2.01847 0.64160 0.00597 0.61974 0.01120 0.37
"Gaia DR2 5291118719031467520" 16.36873 1.94221 0.64414 0.00603 0.62400 0.00980 0.10
"Gaia DR2 5290853152614778880" 16.37246 1.76547 0.64946 0.00594 0.63136 0.01100 0.32
"Gaia DR2 5290814635348084992" 16.37517 1.98594 0.64205 0.00598 0.62147 0.01001 0.22
"Gaia DR2 5290761098575269632" 16.38027 2.02401 0.64032 0.00589 0.61790 0.01101 0.38
"Gaia DR2 5291137445088273792" 16.38071 2.22355 0.63394 0.00596 0.58250 0.01539 0.89
"Gaia DR2 5290759350529483392" 16.38151 2.24995 0.63307 0.00610 0.57947 0.01479 0.86
"Gaia DR2 5290028725050999296" 16.38367 1.95889 0.64221 0.00599 0.62202 0.00974 0.11
"Gaia DR2 5289982545563048832" 16.38589 2.30613 0.63106 0.00611 0.57542 0.01461 0.78
"Gaia DR2 5290663555578333568" 16.39833 1.97672 0.64026 0.00592 0.61951 0.01008 0.15
"Gaia DR2 5290707089366346880" 16.40400 1.97642 0.63991 0.00593 0.61880 0.01007 0.14
"Gaia DR2 5290647200343154944" 16.40547 2.29080 0.62981 0.00615 0.57539 0.01485 0.81
"Gaia DR2 5290712964881942016" 16.40968 1.97423 0.63946 0.00595 0.61829 0.00976 0.13
"Gaia DR2 5291066286070052352" 16.41160 2.15774 0.63336 0.00603 0.60439 0.01325 0.85
"Gaia DR2 5290923383918416384" 16.41811 1.97649 0.63867 0.00602 0.61725 0.00969 0.13
"Gaia DR2 5290724097437028480" 16.42016 2.22128 0.63079 0.00612 0.58375 0.01609 0.90
"Gaia DR2 5290691833642642176" 16.42372 1.98513 0.63800 0.00600 0.61642 0.00941 0.15
"Gaia DR2 5290735642309114240" 16.42841 2.10788 0.63353 0.00600 0.61001 0.00974 0.68
"Gaia DR2 5290629466418484352" 16.43028 2.10010 0.63366 0.00600 0.61024 0.00972 0.64
"Gaia DR2 5290760690559288064" 16.43688 1.98247 0.63681 0.00611 0.61551 0.00925 0.13
"Gaia DR2 5289888228079920640" 16.44156 2.34762 0.62467 0.00630 0.56918 0.01401 0.76
"Gaia DR2 5290938845800257920" 16.44498 1.98740 0.63597 0.00607 0.61479 0.00915 0.13
"Gaia DR2 5290632425655609344" 16.44561 2.01189 0.63512 0.00608 0.61335 0.00910 0.22
"Gaia DR2 5290770895401484032" 16.44626 1.97963 0.63606 0.00608 0.61504 0.00916 0.11
"Gaia DR2 5290725368747362816" 16.44952 1.97376 0.63600 0.00607 0.61490 0.00920 0.10
"Gaia DR2 5289886166495716992" 16.45224 2.00235 0.63483 0.00605 0.61327 0.00889 0.18
"Gaia DR2 5290941628939128320" 16.45490 1.99423 0.63485 0.00607 0.61362 0.00871 0.14
"Gaia DR2 5290767940463787264" 16.46034 1.95952 0.63552 0.00611 0.61467 0.00892 0.11
"Gaia DR2 5290712312046913792" 16.46229 2.25246 0.62584 0.00622 0.57714 0.01516 0.88
"Gaia DR2 5290652732261058816" 16.47557 2.33163 0.62224 0.00661 0.56746 0.01389 0.79
"Gaia DR2 5290923212119724672" 16.48033 2.01293 0.63195 0.00612 0.61107 0.00839 0.18
"Gaia DR2 5290965470299554816" 16.48150 1.97942 0.63294 0.00613 0.61209 0.00846 0.10
"Gaia DR2 5291052610893963264" 16.48706 1.98774 0.63221 0.00617 0.61140 0.00835 0.10
"Gaia DR2 5290762339826697344" 16.49044 2.00239 0.63149 0.00607 0.61080 0.00835 0.13
"Gaia DR2 5290663521218593536" 16.49247 2.21757 0.62440 0.00631 0.59135 0.01292 0.90
"Gaia DR2 5290798898588192000" 16.49397 2.00835 0.63107 0.00617 0.61033 0.00838 0.14
"Gaia DR2 5289979418826921344" 16.49603 1.88139 0.63486 0.00608 0.61427 0.00916 0.26
"Gaia DR2 5290706092933811456" 16.49999 2.02198 0.63012 0.00623 0.60936 0.00836 0.19
"Gaia DR2 5289990894979321344" 16.50104 2.04920 0.62906 0.00629 0.60831 0.00846 0.31
"Gaia DR2 5290881735619245696" 16.50592 2.04050 0.62894 0.00630 0.60836 0.00845 0.26
"Gaia DR2 5289992750405037952" 16.51163 2.10584 0.62618 0.00618 0.60516 0.00826 0.56
"Gaia DR2 5290642561778464512" 16.51172 1.99674 0.62989 0.00621 0.60942 0.00848 0.10
"Gaia DR2 5290741449104650112" 16.51571 2.07850 0.62670 0.00629 0.60619 0.00831 0.43
"Gaia DR2 5290721069482679680" 16.51611 2.20669 0.62262 0.00667 0.59482 0.01007 0.90
"Gaia DR2 5290926888611315584" 16.52136 2.02725 0.62793 0.00633 0.60768 0.00843 0.18
"Gaia DR2 5290934653912289536" 16.53351 2.03834 0.62640 0.00620 0.60640 0.00856 0.21
"Gaia DR2 5290716675733528960" 16.53735 2.21665 0.62038 0.00655 0.59214 0.01013 0.90
"Gaia DR2 5290717981403512704" 16.53785 2.02988 0.62629 0.00617 0.60643 0.00850 0.17
"Gaia DR2 5289878950950802688" 16.53804 2.03789 0.62607 0.00620 0.60614 0.00852 0.20
"Gaia DR2 5290649536805390336" 16.53880 2.29299 0.61771 0.00671 0.56758 0.01408 0.87
"Gaia DR2 5290820442143654656" 16.54863 1.97005 0.62733 0.00632 0.60758 0.00868 0.15
"Gaia DR2 5289997075432766336" 16.54873 1.96655 0.62742 0.00628 0.60769 0.00863 0.16
"Gaia DR2 5290718084482964992" 16.54947 2.05861 0.62447 0.00630 0.60408 0.00859 0.27
"Gaia DR2 5290669534172838528" 16.55185 2.05107 0.62452 0.00631 0.60414 0.00856 0.23
"Gaia DR2 5290664964327520896" 16.55474 1.99230 0.62604 0.00621 0.60635 0.00879 0.11
"Gaia DR2 5290402765163645312" 16.55655 2.03930 0.62446 0.00630 0.60425 0.00856 0.17
"Gaia DR2 5290931286657993344" 16.56482 2.02862 0.62416 0.00641 0.60402 0.00862 0.13
"Gaia DR2 5290689222302540928" 16.56955 2.40661 0.61120 0.00703 0.55626 0.01210 0.75
"Gaia DR2 5290718629942367488" 16.57923 2.06209 0.62174 0.00659 0.60173 0.00880 0.24
"Gaia DR2 5289895477984777728" 16.58160 2.03578 0.62234 0.00662 0.60252 0.00881 0.13
"Gaia DR2 5289806005227009536" 16.58481 2.07260 0.62084 0.00658 0.60079 0.00876 0.28
"Gaia DR2 5290769039975518464" 16.59103 2.08826 0.61979 0.00651 0.59939 0.00877 0.35
"Gaia DR2 5290766256836800896" 16.59245 2.05238 0.62083 0.00658 0.60102 0.00882 0.18
"Gaia DR2 5290816422049740800" 16.59410 2.01118 0.62209 0.00660 0.60247 0.00898 0.10
"Gaia DR2 5290834735794742272" 16.59879 2.05246 0.62027 0.00653 0.60049 0.00887 0.17
"Gaia DR2 5290724647192847616" 16.60150 2.11883 0.61776 0.00670 0.59707 0.00874 0.48
"Gaia DR2 5290655034363564160" 16.60279 2.05453 0.61984 0.00651 0.59991 0.00895 0.17
"Gaia DR2 5290667678747043584" 16.60450 2.32044 0.61082 0.00708 0.55963 0.01243 0.87
"Gaia DR2 5290834082959492480" 16.60992 2.04709 0.61942 0.00654 0.59943 0.00906 0.13
"Gaia DR2 5289758313909518848" 16.61401 2.10173 0.61717 0.00672 0.59676 0.00879 0.37
"Gaia DR2 5290843257009705344" 16.61717 2.09963 0.61697 0.00672 0.59647 0.00887 0.36
"Gaia DR2 5290752341143028736" 16.62181 2.06475 0.61771 0.00670 0.59761 0.00905 0.19
"Gaia DR2 5290900053655462912" 16.62183 2.03811 0.61866 0.00667 0.59859 0.00919 0.10
"Gaia DR2 5289721166734073856" 16.62592 2.06401 0.61737 0.00672 0.59717 0.00913 0.18
"Gaia DR2 5290815253823430272" 16.63041 1.98853 0.61949 0.00651 0.59986 0.00937 0.18
"Gaia DR2 5290748973888714880" 16.63173 2.02588 0.61805 0.00674 0.59815 0.00938 0.10
"Gaia DR2 5290652938419484928" 16.63590 2.10088 0.61530 0.00686 0.59461 0.00907 0.33
"Gaia DR2 5290638713487476352" 16.63702 2.05006 0.61682 0.00675 0.59662 0.00914 0.11
"Gaia DR2 5290663693017289216" 16.63710 2.07173 0.61614 0.00676 0.59569 0.00902 0.19
"Gaia DR2 5290642046382523008" 16.63788 2.08054 0.61583 0.00679 0.59528 0.00909 0.23
"Gaia DR2 5290623767001493376" 16.64509 2.13182 0.61347 0.00704 0.59260 0.00931 0.47
"Gaia DR2 5289870051778619776" 16.64661 2.17549 0.61180 0.00703 0.59028 0.00932 0.68
"Gaia DR2 5290632219497000320" 16.64734 2.27071 0.60849 0.00728 0.57513 0.01331 0.89
"Gaia DR2 5290760342661729280" 16.65430 2.03983 0.61564 0.00682 0.59538 0.00925 0.10
"Gaia DR2 5291034537671548544" 16.65454 2.09225 0.61393 0.00698 0.59342 0.00936 0.26
"Gaia DR2 5290820682656967168" 16.65689 0.94162 0.65140 0.00626 0.63549 0.01574 0.46
"Gaia DR2 5291072573902407424" 16.66172 2.10646 0.61276 0.00710 0.59222 0.00932 0.32
"Gaia DR2 5290906341487501824" 16.66212 2.14234 0.61148 0.00711 0.59056 0.00921 0.50
"Gaia DR2 5289800782546600832" 16.66271 2.08563 0.61338 0.00702 0.59292 0.00940 0.21
"Gaia DR2 5290766630492796288" 16.66647 2.07061 0.61354 0.00701 0.59309 0.00939 0.14
"Gaia DR2 5290730350909320704" 16.66751 2.11734 0.61181 0.00707 0.59127 0.00922 0.36
"Gaia DR2 5290740658830679168" 16.67223 2.28735 0.60569 0.00766 0.56874 0.01316 0.89
"Gaia DR2 5290817212328531072" 16.67622 2.07611 0.61249 0.00713 0.59202 0.00935 0.15
"Gaia DR2 5290716675733528832" 16.67946 2.02356 0.61392 0.00700 0.59364 0.00956 0.14
"Gaia DR2 5290728942159964160" 16.69060 2.18794 0.60732 0.00743 0.58566 0.00904 0.67
"Gaia DR2 5290932386169704320" 16.69567 2.09645 0.60991 0.00713 0.58921 0.00908 0.21
"Gaia DR2 5289717082223609600" 16.69674 2.05166 0.61132 0.00713 0.59099 0.00942 0.10
"Gaia DR2 5290768284061176192" 16.70187 2.29959 0.60223 0.00788 0.56528 0.01260 0.88
"Gaia DR2 5290793160512070784" 16.70635 2.38858 0.59878 0.00830 0.54989 0.01123 0.81
"Gaia DR2 5289790508984634624" 16.71216 2.44474 0.59611 0.00867 0.54594 0.01134 0.75
"Gaia DR2 5290766497354852608" 16.71288 2.21303 0.60433 0.00763 0.58205 0.00896 0.75
"Gaia DR2 5290894727896572160" 16.71738 2.13039 0.60679 0.00750 0.58569 0.00893 0.34
"Gaia DR2 5290767837384566528" 16.72749 2.03500 0.60895 0.00720 0.58838 0.00922 0.15
"Gaia DR2 5290835285550560000" 16.74252 2.09070 0.60573 0.00767 0.58494 0.00866 0.11
"Gaia DR2 5290930771261870464" 16.74884 2.41111 0.59362 0.00881 0.54556 0.01171 0.80
"Gaia DR2 5290856451149291776" 16.75407 2.07900 0.60499 0.00772 0.58441 0.00873 0.09
"Gaia DR2 5290781787438941568" 16.75454 2.12582 0.60320 0.00782 0.58230 0.00877 0.25
"Gaia DR2 5290407300649030528" 16.75805 1.00306 0.64018 0.00612 0.62017 0.01531 0.46
"Gaia DR2 5290734302273878400" 16.75991 2.10540 0.60341 0.00772 0.58269 0.00872 0.14
"Gaia DR2 5289901490940760576" 16.76295 2.10473 0.60313 0.00780 0.58236 0.00868 0.14
"Gaia DR2 5290847311458830336" 16.77016 2.11917 0.60189 0.00785 0.58122 0.00885 0.18
"Gaia DR2 5290855385992615552" 16.77478 2.57541 0.58440 0.00951 0.53684 0.01203 0.68
"Gaia DR2 5290739387520372864" 16.77543 2.14721 0.60044 0.00806 0.57934 0.00908 0.31
"Gaia DR2 5290716877594596608" 16.78508 1.82930 0.61055 0.00721 0.59057 0.00983 0.37
"Gaia DR2 5290897541096022400" 16.79010 2.17973 0.59783 0.00817 0.57601 0.00917 0.44
"Gaia DR2 5290639297603518976" 16.79046 2.16810 0.59823 0.00824 0.57665 0.00912 0.39
"Gaia DR2 5290848445330228352" 16.79553 2.11901 0.59945 0.00817 0.57884 0.00909 0.14
"Gaia DR2 5290916615049391616" 16.79638 2.36361 0.59033 0.00890 0.54978 0.01240 0.87
"Gaia DR2 5289886407013890688" 16.79743 2.16268 0.59768 0.00819 0.57613 0.00908 0.34
"Gaia DR2 5289990585741601536" 16.79746 2.37660 0.58973 0.00901 0.54748 0.01236 0.86
"Gaia DR2 5290768524579343104" 16.79785 2.09887 0.59995 0.00810 0.57947 0.00903 0.08
"Gaia DR2 5291448881756423296" 16.80024 2.12524 0.59872 0.00824 0.57791 0.00912 0.16
"Gaia DR2 5290837896890445824" 16.80124 2.10742 0.59931 0.00821 0.57883 0.00906 0.09
"Gaia DR2 5290726227740736256" 16.80527 2.23026 0.59430 0.00859 0.57187 0.00897 0.65
"Gaia DR2 5290761068516409088" 16.81054 2.07095 0.59963 0.00807 0.57953 0.00900 0.13
"Gaia DR2 5290817762084350592" 16.81075 2.20166 0.59480 0.00851 0.57271 0.00901 0.51
"Gaia DR2 5290632249561496192" 16.81112 2.52509 0.58240 0.00940 0.53634 0.01189 0.71
"Gaia DR2 5290748424132935424" 16.81384 1.68065 0.61291 0.00716 0.59341 0.01035 0.41
"Gaia DR2 5291085252645697920" 16.81559 2.17174 0.59543 0.00838 0.57384 0.00900 0.35
"Gaia DR2 5290811061935498496" 16.81770 2.12870 0.59683 0.00833 0.57574 0.00900 0.14
"Gaia DR2 5289987218487329024" 16.81995 2.09330 0.59792 0.00820 0.57735 0.00906 0.09
"Gaia DR2 5291038798279261184" 16.82007 2.12003 0.59691 0.00832 0.57593 0.00904 0.11
"Gaia DR2 5290853015175822976" 16.82041 2.16392 0.59518 0.00841 0.57372 0.00899 0.31
"Gaia DR2 5290828104365333888" 16.82143 2.39823 0.58620 0.00915 0.54408 0.01244 0.84
"Gaia DR2 5289803325167399424" 16.82251 2.12256 0.59657 0.00835 0.57560 0.00899 0.11
"Gaia DR2 5290847139660032384" 16.82393 2.44858 0.58401 0.00919 0.53895 0.01188 0.78
"Gaia DR2 5290816800011541504" 16.82448 2.09897 0.59723 0.00825 0.57659 0.00903 0.08
"Gaia DR2 5291090642826598656" 16.83227 2.44538 0.58319 0.00916 0.53877 0.01197 0.79
"Gaia DR2 5291031823252080000" 16.83451 2.12135 0.59527 0.00835 0.57443 0.00899 0.09
"Gaia DR2 5289980483978742016" 16.83629 2.49448 0.58081 0.00917 0.53595 0.01183 0.74
"Gaia DR2 5289190514936127488" 16.83789 2.24017 0.59053 0.00871 0.56765 0.00852 0.63
"Gaia DR2 5289999862870907776" 16.84751 2.15502 0.59271 0.00854 0.57140 0.00894 0.21
"Gaia DR2 5290776805276220032" 16.85039 2.14722 0.59270 0.00853 0.57151 0.00895 0.17
"Gaia DR2 5291257120057477760" 16.85054 2.20625 0.59044 0.00868 0.56830 0.00869 0.45
"Gaia DR2 5290615383225611648" 16.85929 2.14439 0.59177 0.00856 0.57064 0.00882 0.14
"Gaia DR2 5290768421500127104" 16.85958 2.10458 0.59324 0.00849 0.57259 0.00899 0.09
"Gaia DR2 5290855385997538048" 16.86357 2.18897 0.58968 0.00866 0.56772 0.00872 0.34
"Gaia DR2 5290940598146966144" 16.86495 2.15599 0.59075 0.00861 0.56941 0.00879 0.18
"Gaia DR2 5290772269790935296" 16.86637 2.10115 0.59269 0.00854 0.57213 0.00894 0.10
"Gaia DR2 5290711659211883392" 16.86736 2.31138 0.58457 0.00883 0.56003 0.00892 0.85
"Gaia DR2 5290750520076892160" 16.86781 2.12951 0.59138 0.00856 0.57046 0.00880 0.08
"Gaia DR2 5291045670226703360" 16.87258 2.15996 0.58982 0.00858 0.56835 0.00887 0.19
"Gaia DR2 5289937053269956864" 16.87268 2.21304 0.58780 0.00870 0.56552 0.00828 0.44
"Gaia DR2 5290779210458009728" 16.87556 2.20881 0.58761 0.00869 0.56546 0.00828 0.42
"Gaia DR2 5290349885526628864" 16.87881 2.18009 0.58833 0.00863 0.56653 0.00850 0.27
"Gaia DR2 5291106968000154496" 16.88040 2.15511 0.58912 0.00861 0.56776 0.00880 0.15
"Gaia DR2 5290767493787263488" 16.88063 2.06290 0.59254 0.00849 0.57250 0.00899 0.20
"Gaia DR2 5290655893357015168" 16.88125 2.20398 0.58720 0.00869 0.56518 0.00830 0.38
"Gaia DR2 5290711349974147712" 16.88174 2.19328 0.58755 0.00864 0.56560 0.00831 0.33
"Gaia DR2 5290705818055908096" 16.88601 2.21216 0.58631 0.00872 0.56442 0.00813 0.41
"Gaia DR2 5290815013305351296" 16.88765 2.23899 0.58508 0.00874 0.56284 0.00818 0.54
"Gaia DR2 5290713067961157760" 16.88798 2.23927 0.58505 0.00873 0.56277 0.00816 0.54
"Gaia DR2 5290779107378792192" 16.89597 2.19440 0.58592 0.00865 0.56422 0.00814 0.31
