# Subset of stars selected as members
ID Mag Col Mass_mu Mass_std Mass_binar_mu Mass_binar_std P_binar
"Gaia DR2 5289979384467185408" 16.89630 2.20524 0.58645 0.01167 0.56460 0.01248 0.28
"Gaia DR2 5290655687198404864" 16.89686 2.12723 0.58913 0.01160 0.56845 0.01294 0.12
"Gaia DR2 5290609988746397184" 16.89799 2.25568 0.58456 0.01170 0.56181 0.01241 0.51
"Gaia DR2 5290667610027620480" 16.90147 2.17565 0.58700 0.01166 0.56568 0.01249 0.15
"Gaia DR2 5290735333071202816" 16.90779 2.55461 0.57310 0.01163 0.52441 0.01495 0.73
"Gaia DR2 5290710559700243072" 16.90846 2.18105 0.58613 0.01164 0.56462 0.01250 0.16
"Gaia DR2 5290800341697213440" 16.90873 2.43867 0.57712 0.01166 0.53274 0.01740 0.85
"Gaia DR2 5290781821798680704" 16.90969 2.29872 0.58192 0.01170 0.55834 0.01285 0.67
"Gaia DR2 5290752341143029120" 16.91093 2.14679 0.58710 0.01165 0.56616 0.01275 0.10
"Gaia DR2 5290731862737611648" 16.91140 2.19734 0.58534 0.01168 0.56347 0.01251 0.22
"Gaia DR2 5290941835097924736" 16.91187 1.01103 0.62532 0.01074 0.60882 0.01618 0.46
"Gaia DR2 5291009042745815424" 16.91264 2.18068 0.58577 0.01167 0.56429 0.01260 0.15
"Gaia DR2 5289885616739974016" 16.91492 2.28883 0.58176 0.01169 0.55845 0.01269 0.62
"Gaia DR2 5290929499951854208" 16.91644 2.12171 0.58749 0.01160 0.56688 0.01282 0.14
"Gaia DR2 5290663040182254080" 16.92106 2.19155 0.58457 0.01170 0.56283 0.01267 0.18
"Gaia DR2 5290844081643451648" 16.92166 2.19167 0.58451 0.01171 0.56280 0.01266 0.18
"Gaia DR2 5290717156769863296" 16.92593 2.21931 0.58323 0.01165 0.56128 0.01249 0.29
"Gaia DR2 5289864726018908544" 16.92627 2.19106 0.58412 0.01169 0.56239 0.01270 0.17
"Gaia DR2 5289958425026796288" 16.92648 2.19465 0.58399 0.01169 0.56226 0.01268 0.18
"Gaia DR2 5289983473275924096" 16.92865 2.19960 0.58358 0.01165 0.56189 0.01266 0.20
"Gaia DR2 5290644790861904896" 16.93353 2.32958 0.57852 0.01166 0.55342 0.01431 0.75
"Gaia DR2 5289801431085171072" 16.93651 2.40716 0.57565 0.01161 0.53903 0.01912 0.87
"Gaia DR2 5290785876247523840" 16.94670 2.20206 0.58180 0.01166 0.56014 0.01247 0.18
"Gaia DR2 5289992990923208704" 16.95888 2.34529 0.57572 0.01163 0.54983 0.01509 0.77
"Gaia DR2 5290725574905792640" 16.95912 2.15161 0.58237 0.01162 0.56122 0.01279 0.11
"Gaia DR2 5290777664269775104" 16.96010 2.18619 0.58107 0.01168 0.55970 0.01257 0.12
"Gaia DR2 5291046323061797504" 16.96266 2.16607 0.58154 0.01163 0.56038 0.01263 0.10
"Gaia DR2 5289949182257392896" 16.96495 2.14510 0.58205 0.01166 0.56102 0.01278 0.13
"Gaia DR2 5290852293621315200" 16.96709 2.20290 0.57987 0.01169 0.55831 0.01281 0.16
"Gaia DR2 5289929700285647488" 16.96946 2.24599 0.57809 0.01157 0.55573 0.01287 0.33
"Gaia DR2 5290894792316809600" 16.97562 2.21943 0.57849 0.01163 0.55650 0.01290 0.21
"Gaia DR2 5290720661463358336" 16.97644 2.10128 0.58254 0.01161 0.56182 0.01300 0.22
"Gaia DR2 5290922112608082048" 16.97940 2.23710 0.57753 0.01152 0.55513 0.01298 0.28
"Gaia DR2 5291009386343143040" 16.97986 2.21218 0.57827 0.01158 0.55648 0.01294 0.17
"Gaia DR2 5290668846978061056" 16.98015 2.27444 0.57615 0.01158 0.55296 0.01299 0.44
"Gaia DR2 5290720627103618432" 16.98928 2.17874 0.57862 0.01164 0.55725 0.01286 0.10
"Gaia DR2 5290818002602517504" 16.98953 2.36571 0.57210 0.01148 0.54504 0.01614 0.79
"Gaia DR2 5291010898171731968" 16.99628 2.55223 0.56510 0.01119 0.51745 0.01578 0.75
"Gaia DR2 5289916604925715712" 17.00129 2.20508 0.57661 0.01154 0.55468 0.01305 0.13
"Gaia DR2 5290665754601680384" 17.00424 2.23483 0.57528 0.01157 0.55284 0.01316 0.23
"Gaia DR2 5290743579408451840" 17.00644 2.17074 0.57728 0.01152 0.55600 0.01304 0.11
"Gaia DR2 5289885268845273472" 17.00768 2.22897 0.57517 0.01158 0.55281 0.01319 0.20
"Gaia DR2 5290784673656846976" 17.00794 2.58649 0.56299 0.01102 0.51480 0.01537 0.73
"Gaia DR2 5290972002947699968" 17.01871 2.26637 0.57280 0.01144 0.54975 0.01352 0.34
"Gaia DR2 5290673416818436480" 17.02856 2.37979 0.56811 0.01127 0.54102 0.01546 0.79
"Gaia DR2 5290901565484038400" 17.02968 2.18210 0.57474 0.01149 0.55287 0.01333 0.11
"Gaia DR2 5291028829657705344" 17.04052 2.44672 0.56475 0.01118 0.52630 0.01891 0.87
"Gaia DR2 5291066762809524992" 17.04385 2.18219 0.57344 0.01137 0.55140 0.01346 0.11
"Gaia DR2 5290843600607100928" 17.04441 2.12892 0.57518 0.01154 0.55394 0.01338 0.21
"Gaia DR2 5290718462440090880" 17.04483 2.19336 0.57293 0.01141 0.55089 0.01348 0.10
"Gaia DR2 5290743304530543744" 17.05775 2.22586 0.57071 0.01136 0.54812 0.01378 0.13
"Gaia DR2 5291034949988402816" 17.06660 2.49821 0.56068 0.01091 0.51592 0.01663 0.84
"Gaia DR2 5289941726194153600" 17.06803 2.24000 0.56927 0.01135 0.54665 0.01390 0.16
"Gaia DR2 5290875245926187008" 17.06942 2.24652 0.56889 0.01127 0.54604 0.01396 0.18
"Gaia DR2 5290818243120683520" 17.07054 2.22446 0.56960 0.01140 0.54719 0.01396 0.12
"Gaia DR2 5290822194490324096" 17.07132 2.17237 0.57125 0.01133 0.54942 0.01363 0.15
"Gaia DR2 5290716847532222336" 17.07486 2.20224 0.56997 0.01139 0.54770 0.01393 0.10
"Gaia DR2 5290648231135436160" 17.07669 2.19866 0.56992 0.01137 0.54773 0.01394 0.11
"Gaia DR2 5290929431232377088" 17.07969 2.17356 0.57051 0.01132 0.54866 0.01376 0.15
"Gaia DR2 5290824938970421760" 17.08122 2.39635 0.56283 0.01105 0.53463 0.01627 0.77
"Gaia DR2 5290738180632123264" 17.08173 2.26234 0.56731 0.01123 0.54402 0.01423 0.22
"Gaia DR2 5291107552115752192" 17.08412 1.43593 0.59514 0.01180 0.57870 0.01575 0.45
"Gaia DR2 5290654755184740224" 17.08428 2.22694 0.56821 0.01125 0.54564 0.01407 0.11
"Gaia DR2 5290713686436348800" 17.08916 2.40847 0.56170 0.01105 0.53206 0.01715 0.79
"Gaia DR2 5291052610893964416" 17.09609 2.28991 0.56508 0.01115 0.54112 0.01428 0.31
"Gaia DR2 5290996295282817152" 17.09716 2.11970 0.57074 0.01132 0.54948 0.01384 0.25
"Gaia DR2 5289961547463823872" 17.10234 2.25123 0.56580 0.01116 0.54279 0.01437 0.15
"Gaia DR2 5290740521391722880" 17.10558 2.20958 0.56691 0.01118 0.54444 0.01421 0.11
"Gaia DR2 5290688084132620032" 17.10718 2.66475 0.55176 0.01044 0.50294 0.01564 0.69
"Gaia DR2 5290923212119724288" 17.10762 2.28298 0.56425 0.01116 0.54039 0.01417 0.26
"Gaia DR2 5290949325520701696" 17.11063 2.33105 0.56239 0.01105 0.53715 0.01459 0.47
"Gaia DR2 5289831431432880512" 17.11321 2.35815 0.56124 0.01102 0.53511 0.01483 0.58
"Gaia DR2 5290670736763572096" 17.11580 2.23916 0.56505 0.01115 0.54199 0.01435 0.11
"Gaia DR2 5290867308826681856" 17.12538 2.29464 0.56228 0.01106 0.53777 0.01433 0.28
"Gaia DR2 5290821369856748416" 17.13037 2.23019 0.56404 0.01114 0.54073 0.01464 0.10
"Gaia DR2 5290804426206306176" 17.14236 2.22046 0.56332 0.01109 0.54002 0.01446 0.11
"Gaia DR2 5290830475187291904" 17.14360 2.21450 0.56342 0.01110 0.54015 0.01451 0.12
"Gaia DR2 5289998454117297792" 17.15230 2.39412 0.55660 0.01076 0.52798 0.01540 0.66
"Gaia DR2 5290933966717547008" 17.15549 2.13144 0.56515 0.01119 0.54308 0.01461 0.26
"Gaia DR2 5290731141183126528" 17.15586 2.36654 0.55714 0.01073 0.52997 0.01483 0.54
"Gaia DR2 5290823671959351296" 17.15750 2.21727 0.56201 0.01106 0.53846 0.01438 0.13
"Gaia DR2 5290730316549503488" 17.16087 2.33403 0.55784 0.01088 0.53154 0.01421 0.39
"Gaia DR2 5290847139660032128" 17.17056 2.24092 0.56011 0.01089 0.53605 0.01454 0.11
"Gaia DR2 5290743849989134848" 17.17328 2.18694 0.56164 0.01103 0.53848 0.01460 0.20
"Gaia DR2 5290758938212619904" 17.17478 2.29052 0.55804 0.01093 0.53268 0.01429 0.19
"Gaia DR2 5290724818991539840" 17.17687 2.37316 0.55524 0.01074 0.52698 0.01506 0.53
"Gaia DR2 5290745503555131648" 17.17983 2.41044 0.55372 0.01074 0.52357 0.01606 0.68
"Gaia DR2 5288350904665410048" 17.18232 2.28794 0.55747 0.01084 0.53205 0.01411 0.17
"Gaia DR2 5290757254585726976" 17.18546 2.61322 0.54681 0.01052 0.49822 0.01581 0.75
"Gaia DR2 5290662593505565312" 17.18576 2.43169 0.55245 0.01067 0.52113 0.01649 0.74
"Gaia DR2 5290738391088049920" 17.18852 2.16480 0.56108 0.01102 0.53807 0.01466 0.24
"Gaia DR2 5289864515563819008" 17.19485 2.53080 0.54857 0.01045 0.50389 0.01687 0.84
"Gaia DR2 5290702485161401856" 17.20083 2.30844 0.55524 0.01077 0.52880 0.01414 0.22
"Gaia DR2 5289899459417128064" 17.20188 2.64170 0.54450 0.01050 0.49489 0.01635 0.73
"Gaia DR2 5290685958127645440" 17.20367 2.47405 0.54956 0.01053 0.51352 0.01783 0.83
"Gaia DR2 5290809447027799424" 17.20376 2.53142 0.54780 0.01056 0.50318 0.01717 0.84
"Gaia DR2 5290835835306661504" 17.20811 1.53831 0.58023 0.01161 0.56342 0.01503 0.44
"Gaia DR2 5290672660908940032" 17.20921 2.22428 0.55722 0.01086 0.53244 0.01431 0.15
"Gaia DR2 5289884036191998976" 17.21526 1.72622 0.57340 0.01140 0.55551 0.01485 0.42
"Gaia DR2 5290400463061087872" 17.21828 2.43097 0.54968 0.01060 0.51823 0.01612 0.70
"Gaia DR2 5291256089265311744" 17.23007 2.31876 0.55221 0.01080 0.52499 0.01471 0.22
"Gaia DR2 5289996633055417728" 17.23183 2.28708 0.55312 0.01084 0.52663 0.01456 0.12
"Gaia DR2 5290767523846011520" 17.23390 1.84637 0.56768 0.01117 0.54811 0.01527 0.41
"Gaia DR2 5289921380929319168" 17.23624 2.30247 0.55219 0.01083 0.52536 0.01448 0.15
"Gaia DR2 5291246880855732224" 17.23724 2.11522 0.55834 0.01107 0.53495 0.01498 0.31
"Gaia DR2 5290037796021949312" 17.23765 2.28310 0.55271 0.01082 0.52622 0.01462 0.11
"Gaia DR2 5289917605657936896" 17.24118 2.31909 0.55119 0.01078 0.52388 0.01455 0.20
"Gaia DR2 5291048453365494400" 17.24641 2.32302 0.55060 0.01078 0.52314 0.01464 0.21
"Gaia DR2 5290634624678682624" 17.24810 2.30079 0.55117 0.01079 0.52424 0.01447 0.14
"Gaia DR2 5290005257349691392" 17.25676 2.31623 0.55002 0.01075 0.52248 0.01440 0.17
"Gaia DR2 5289939080494459904" 17.26838 2.34011 0.54820 0.01071 0.51951 0.01466 0.24
"Gaia DR2 5289897642648246272" 17.26913 2.25921 0.55067 0.01087 0.52424 0.01451 0.13
"Gaia DR2 5290750412696183808" 17.27029 2.28038 0.54997 0.01078 0.52299 0.01433 0.11
"Gaia DR2 5290040372997849600" 17.27473 2.66663 0.53736 0.01059 0.48695 0.01713 0.72
"Gaia DR2 5289897642648246784" 17.27524 2.34867 0.54732 0.01076 0.51825 0.01479 0.27
"Gaia DR2 5290870362545747328" 17.27937 2.32037 0.54789 0.01074 0.51951 0.01468 0.16
"Gaia DR2 5289799850536745984" 17.27989 2.32191 0.54778 0.01075 0.51937 0.01462 0.16
"Gaia DR2 5290686920200239744" 17.28059 2.28229 0.54893 0.01080 0.52166 0.01458 0.11
"Gaia DR2 5290030924074262528" 17.28592 2.33248 0.54691 0.01080 0.51810 0.01469 0.19
"Gaia DR2 5290843600607099776" 17.28933 2.34013 0.54627 0.01077 0.51731 0.01463 0.21
"Gaia DR2 5290703649094456960" 17.29147 2.39623 0.54436 0.01068 0.51345 0.01514 0.44
"Gaia DR2 5291066217350595840" 17.29166 2.67866 0.53533 0.01062 0.48474 0.01714 0.72
"Gaia DR2 5289882039029655168" 17.29252 2.35794 0.54535 0.01070 0.51602 0.01447 0.28
"Gaia DR2 5290644829521179648" 17.29328 2.32556 0.54639 0.01075 0.51769 0.01460 0.16
"Gaia DR2 5294132063788025472" 17.29471 1.17940 0.58432 0.01188 0.56897 0.01619 0.46
"Gaia DR2 5289947253812597504" 17.30130 2.22250 0.54901 0.01085 0.52247 0.01459 0.21
"Gaia DR2 5289993437599803904" 17.30342 2.44699 0.54154 0.01074 0.50866 0.01582 0.63
"Gaia DR2 5290823671959351808" 17.30505 2.18996 0.54978 0.01085 0.52367 0.01452 0.26
"Gaia DR2 5290774743692111232" 17.30983 2.32156 0.54502 0.01078 0.51622 0.01419 0.14
"Gaia DR2 5290840680029293568" 17.31157 2.64394 0.53477 0.01065 0.48473 0.01768 0.75
"Gaia DR2 5290722654328011648" 17.31394 2.32749 0.54452 0.01074 0.51544 0.01421 0.15
"Gaia DR2 5290777629910040064" 17.31861 2.34796 0.54339 0.01078 0.51397 0.01427 0.20
"Gaia DR2 5289997315951521920" 17.32531 2.31412 0.54388 0.01088 0.51507 0.01424 0.12
"Gaia DR2 5289845553285226496" 17.32546 2.63973 0.53361 0.01067 0.48366 0.01774 0.76
"Gaia DR2 5291181283816536960" 17.32742 2.31673 0.54359 0.01081 0.51466 0.01412 0.12
"Gaia DR2 5290731583561861248" 17.33131 2.36790 0.54154 0.01084 0.51136 0.01429 0.26
"Gaia DR2 5290833460184569984" 17.33155 2.32584 0.54294 0.01078 0.51391 0.01406 0.13
"Gaia DR2 5290023983402973696" 17.33328 2.61348 0.53368 0.01069 0.48496 0.01798 0.79
"Gaia DR2 5290756460011285120" 17.33442 2.29564 0.54365 0.01084 0.51507 0.01406 0.12
"Gaia DR2 5291050927266764288" 17.33551 2.36002 0.54140 0.01083 0.51137 0.01424 0.23
"Gaia DR2 5290005772746195968" 17.33739 2.35279 0.54146 0.01085 0.51169 0.01400 0.20
"Gaia DR2 5290729182678215296" 17.33982 2.49299 0.53682 0.01066 0.50018 0.01764 0.74
"Gaia DR2 5290936406259093120" 17.34032 2.34759 0.54137 0.01084 0.51163 0.01406 0.18
"Gaia DR2 5289796659378230144" 17.34096 2.15381 0.54777 0.01096 0.52172 0.01499 0.30
"Gaia DR2 5290672420390858496" 17.34156 2.59269 0.53362 0.01068 0.48601 0.01832 0.82
"Gaia DR2 5290638915346313088" 17.34236 2.39692 0.53971 0.01068 0.50836 0.01469 0.37
"Gaia DR2 5290946198784376576" 17.34380 2.67940 0.53081 0.01060 0.47954 0.01795 0.73
"Gaia DR2 5291056974580764928" 17.34470 2.39184 0.53967 0.01069 0.50852 0.01461 0.34
"Gaia DR2 5290698018395284864" 17.34770 2.62132 0.53218 0.01061 0.48324 0.01810 0.79
"Gaia DR2 5290668915697538560" 17.35071 2.34886 0.54047 0.01067 0.51044 0.01403 0.17
"Gaia DR2 5289913241971178112" 17.35232 2.35514 0.54010 0.01068 0.50979 0.01407 0.19
"Gaia DR2 5290850502615028096" 17.35554 2.44337 0.53701 0.01073 0.50425 0.01527 0.54
"Gaia DR2 5290867235809632000" 17.35751 2.38182 0.53879 0.01076 0.50798 0.01434 0.28
"Gaia DR2 5290683896543337600" 17.35791 2.39705 0.53827 0.01070 0.50707 0.01434 0.35
"Gaia DR2 5291187472868377984" 17.35801 2.15635 0.54601 0.01097 0.51949 0.01522 0.31
"Gaia DR2 5290765122965432320" 17.36587 2.32617 0.53981 0.01074 0.50995 0.01408 0.12
"Gaia DR2 5290783849023129600" 17.38296 2.59551 0.52982 0.01080 0.48237 0.01870 0.82
"Gaia DR2 5290704478026234880" 17.38855 2.46166 0.53341 0.01065 0.49993 0.01589 0.57
"Gaia DR2 5290998150708817152" 17.39842 2.50151 0.53127 0.01065 0.49558 0.01723 0.70
"Gaia DR2 5290723101004616320" 17.40563 2.31590 0.53636 0.01082 0.50678 0.01371 0.13
"Gaia DR2 5290828963358800000" 17.40584 2.37133 0.53464 0.01081 0.50401 0.01403 0.18
"Gaia DR2 5290848342251005696" 17.41013 2.32144 0.53581 0.01081 0.50601 0.01375 0.12
"Gaia DR2 5289917910595209216" 17.41401 2.55278 0.52816 0.01072 0.48680 0.01887 0.81
"Gaia DR2 5289939217933416192" 17.41555 2.61123 0.52630 0.01068 0.47779 0.01827 0.82
"Gaia DR2 5290762610403352832" 17.41624 2.45402 0.53112 0.01067 0.49853 0.01489 0.50
"Gaia DR2 5289890908139518592" 17.42110 2.68995 0.52335 0.01069 0.47146 0.01785 0.74
"Gaia DR2 5289922244222397440" 17.42159 2.29770 0.53551 0.01080 0.50598 0.01398 0.16
"Gaia DR2 5290930496383923840" 17.42244 2.26924 0.53629 0.01083 0.50717 0.01411 0.21
"Gaia DR2 5290028102278347136" 17.42379 2.59526 0.52607 0.01069 0.47941 0.01893 0.83
"Gaia DR2 5290726227740737024" 17.42481 2.64077 0.52446 0.01058 0.47454 0.01821 0.79
"Gaia DR2 5289906988498858240" 17.42717 2.61458 0.52513 0.01071 0.47684 0.01857 0.82
"Gaia DR2 5290909193345772672" 17.43068 2.38361 0.53198 0.01061 0.50137 0.01394 0.20
"Gaia DR2 5290930217209048320" 17.43485 2.41355 0.53071 0.01073 0.49928 0.01411 0.30
"Gaia DR2 5290768657717637504" 17.44072 2.37819 0.53126 0.01068 0.50077 0.01402 0.17
"Gaia DR2 5290735092553036928" 17.44110 2.42297 0.52980 0.01083 0.49800 0.01430 0.34
"Gaia DR2 5290932008212774400" 17.44116 2.36643 0.53155 0.01066 0.50122 0.01384 0.14
"Gaia DR2 5289799476876774912" 17.44345 2.41314 0.52988 0.01082 0.49835 0.01433 0.29
"Gaia DR2 5290667983684103936" 17.44405 2.38352 0.53083 0.01076 0.49995 0.01389 0.18
"Gaia DR2 5290897751553047552" 17.44822 2.41369 0.52943 0.01079 0.49796 0.01399 0.29
"Gaia DR2 5290799375324641280" 17.44910 2.41510 0.52932 0.01078 0.49777 0.01404 0.29
"Gaia DR2 5289955843747226240" 17.45036 2.37872 0.53036 0.01084 0.49956 0.01390 0.16
"Gaia DR2 5289732058771263488" 17.45549 2.47438 0.52684 0.01063 0.49368 0.01465 0.53
"Gaia DR2 5290690214436590464" 17.45920 2.50306 0.52568 0.01071 0.49124 0.01557 0.64
"Gaia DR2 5290420529148059264" 17.45992 2.38756 0.52917 0.01079 0.49803 0.01405 0.18
"Gaia DR2 5290815803579252352" 17.46059 2.32936 0.53098 0.01070 0.50100 0.01397 0.13
"Gaia DR2 5290778660702192000" 17.46092 2.40807 0.52838 0.01073 0.49694 0.01416 0.25
"Gaia DR2 5289998041804833280" 17.46348 2.40632 0.52817 0.01077 0.49676 0.01406 0.24
"Gaia DR2 5290721451737255936" 17.46593 2.27026 0.53233 0.01067 0.50290 0.01420 0.23
"Gaia DR2 5290035253401389824" 17.46610 2.39087 0.52845 0.01077 0.49749 0.01404 0.18
"Gaia DR2 5290727499051027072" 17.46845 2.40272 0.52784 0.01066 0.49651 0.01390 0.22
"Gaia DR2 5289941618815394816" 17.47080 2.53502 0.52352 0.01068 0.48672 0.01692 0.73
"Gaia DR2 5290767906104047872" 17.47153 2.22578 0.53316 0.01073 0.50422 0.01425 0.28
"Gaia DR2 5289901280484802176" 17.47456 2.96533 0.51004 0.01069 0.45379 0.01703 0.62
"Gaia DR2 5290718836097039616" 17.47631 2.35629 0.52862 0.01078 0.49808 0.01407 0.12
"Gaia DR2 5290920428980892544" 17.47890 2.49400 0.52406 0.01057 0.49046 0.01515 0.58
"Gaia DR2 5290921253614620928" 17.48066 2.48444 0.52417 0.01060 0.49109 0.01480 0.54
"Gaia DR2 5290732824810285184" 17.48633 2.67409 0.51776 0.01067 0.46693 0.01822 0.77
"Gaia DR2 5290822812965522816" 17.48792 2.50639 0.52292 0.01068 0.48851 0.01551 0.61
"Gaia DR2 5290637064220112512" 17.49003 2.42298 0.52529 0.01070 0.49360 0.01377 0.27
"Gaia DR2 5290646715006401408" 17.49134 2.40778 0.52563 0.01069 0.49433 0.01360 0.21
"Gaia DR2 5290722688687747968" 17.49926 2.39897 0.52517 0.01068 0.49398 0.01361 0.17
"Gaia DR2 5290726502618649344" 17.50996 2.32982 0.52636 0.01063 0.49593 0.01391 0.16
"Gaia DR2 5290740040355375360" 17.51363 2.40453 0.52364 0.01062 0.49232 0.01374 0.18
"Gaia DR2 5290782229815121664" 17.51742 2.37059 0.52430 0.01061 0.49356 0.01366 0.12
"Gaia DR2 5290834082959495168" 17.51772 2.37677 0.52413 0.01061 0.49337 0.01360 0.12
"Gaia DR2 5290937677569411456" 17.51936 2.43457 0.52225 0.01065 0.49057 0.01380 0.28
"Gaia DR2 5290667472588666368" 17.52429 2.55186 0.51802 0.01062 0.48084 0.01773 0.72
"Gaia DR2 5291101504801571328" 17.52724 2.52222 0.51871 0.01068 0.48417 0.01594 0.62
"Gaia DR2 5290898988503578112" 17.53109 2.44085 0.52098 0.01073 0.48916 0.01394 0.29
"Gaia DR2 5290642286900685056" 17.53596 2.41383 0.52141 0.01075 0.49008 0.01387 0.18
"Gaia DR2 5290039784589587840" 17.53965 2.19011 0.52793 0.01077 0.49894 0.01464 0.33
"Gaia DR2 5290688741266203008" 17.54151 2.43201 0.52025 0.01074 0.48843 0.01412 0.24
"Gaia DR2 5291100645808735872" 17.54594 2.40738 0.52066 0.01073 0.48923 0.01392 0.16
"Gaia DR2 5291028593436748288" 17.54697 2.35653 0.52211 0.01066 0.49152 0.01387 0.14
"Gaia DR2 5290815283885498624" 17.54757 2.18210 0.52740 0.01073 0.49840 0.01451 0.33
"Gaia DR2 5290935993942166912" 17.54811 2.66660 0.51232 0.01074 0.46184 0.01796 0.80
"Gaia DR2 5290936921655114496" 17.55155 2.52782 0.51633 0.01064 0.48152 0.01593 0.61
"Gaia DR2 5290923624436574336" 17.55572 2.45657 0.51804 0.01056 0.48578 0.01416 0.31
"Gaia DR2 5291198605419888896" 17.55639 2.42119 0.51913 0.01070 0.48761 0.01386 0.19
"Gaia DR2 5290006352562744960" 17.55657 2.40221 0.51977 0.01073 0.48834 0.01383 0.14
"Gaia DR2 5289119836953807232" 17.55882 2.50404 0.51640 0.01064 0.48285 0.01506 0.50
"Gaia DR2 5290670732463191168" 17.56443 2.43394 0.51794 0.01058 0.48617 0.01404 0.22
"Gaia DR2 5290830127290226560" 17.56626 2.44165 0.51757 0.01062 0.48557 0.01401 0.24
"Gaia DR2 5290795393895074944" 17.56761 2.41351 0.51829 0.01058 0.48675 0.01405 0.16
"Gaia DR2 5289797307916605056" 17.56890 2.56963 0.51358 0.01065 0.47625 0.01728 0.73
"Gaia DR2 5290777453810925184" 17.57938 2.48897 0.51501 0.01066 0.48190 0.01477 0.41
"Gaia DR2 5289960658409796864" 17.57975 2.52278 0.51400 0.01074 0.47956 0.01533 0.55
"Gaia DR2 5291031101697576064" 17.58161 2.44918 0.51599 0.01059 0.48372 0.01439 0.25
"Gaia DR2 5290662318627652480" 17.58497 2.48597 0.51463 0.01066 0.48153 0.01467 0.39
"Gaia DR2 5290837377196531072" 17.59059 2.33207 0.51863 0.01069 0.48811 0.01402 0.20
"Gaia DR2 5290670839842788608" 17.59360 2.46311 0.51453 0.01068 0.48199 0.01444 0.29
"Gaia DR2 5290930393304743808" 17.59498 2.40695 0.51604 0.01063 0.48455 0.01420 0.13
"Gaia DR2 5290840233352691712" 17.59794 2.43013 0.51515 0.01068 0.48320 0.01439 0.17
"Gaia DR2 5290711418693790080" 17.60034 2.37387 0.51656 0.01063 0.48531 0.01413 0.14
"Gaia DR2 5290926579371641728" 17.60211 2.46575 0.51369 0.01067 0.48090 0.01458 0.29
"Gaia DR2 5290819136469225856" 17.60318 2.32977 0.51756 0.01060 0.48694 0.01423 0.21
"Gaia DR2 5290737287278894848" 17.60439 2.42804 0.51461 0.01067 0.48257 0.01434 0.16
"Gaia DR2 5290709219670524416" 17.60813 2.51120 0.51147 0.01069 0.47771 0.01493 0.47
"Gaia DR2 5291035774622125952" 17.60883 2.46957 0.51286 0.01074 0.48005 0.01472 0.30
"Gaia DR2 5290835418689851648" 17.61113 2.52513 0.51081 0.01070 0.47683 0.01542 0.52
"Gaia DR2 5290768902536562944" 17.61657 2.66902 0.50598 0.01080 0.45735 0.01808 0.81
"Gaia DR2 5290716641373788416" 17.61939 2.43466 0.51296 0.01074 0.48071 0.01432 0.17
"Gaia DR2 5291030341486158592" 17.62016 2.50699 0.51055 0.01070 0.47708 0.01492 0.43
"Gaia DR2 5290012537316756608" 17.62467 2.52486 0.50963 0.01068 0.47543 0.01530 0.50
"Gaia DR2 5290673653045176960" 17.62998 2.47644 0.51057 0.01072 0.47781 0.01449 0.29
"Gaia DR2 5290715679301105536" 17.63252 2.55898 0.50790 0.01058 0.47176 0.01602 0.62
"Gaia DR2 5290771234698060288" 17.64469 2.69141 0.50269 0.01067 0.45331 0.01830 0.80
"Gaia DR2 5290820029826796672" 17.65308 2.36055 0.51199 0.01072 0.48079 0.01464 0.19
"Gaia DR2 5290935822143486592" 17.65321 2.08866 0.52056 0.01074 0.49192 0.01503 0.38
"Gaia DR2 5290660944238288384" 17.65334 2.48862 0.50807 0.01056 0.47449 0.01495 0.31
"Gaia DR2 5290820304704699008" 17.65447 2.30925 0.51362 0.01071 0.48274 0.01457 0.26
"Gaia DR2 5289975978553203712" 17.65880 2.73589 0.50000 0.01073 0.44773 0.01764 0.76
"Gaia DR2 5290726777496556672" 17.65940 2.40879 0.50998 0.01074 0.47789 0.01445 0.13
"Gaia DR2 5290952791557533952" 17.66140 2.71233 0.50052 0.01075 0.44949 0.01783 0.79
"Gaia DR2 5290932935925488640" 17.66334 2.67337 0.50153 0.01074 0.45446 0.01855 0.82
"Gaia DR2 5290815941018195456" 17.66354 2.24583 0.51470 0.01072 0.48466 0.01478 0.32
"Gaia DR2 5290665170485954944" 17.66542 2.51270 0.50630 0.01080 0.47195 0.01494 0.39
"Gaia DR2 5290767493783186944" 17.66575 2.25172 0.51436 0.01076 0.48409 0.01488 0.31
"Gaia DR2 5290012399877777408" 17.67059 2.18067 0.51604 0.01065 0.48662 0.01494 0.35
"Gaia DR2 5290736604381644544" 17.67404 2.48095 0.50643 0.01076 0.47293 0.01503 0.25
"Gaia DR2 5290804391846564736" 17.68048 2.60873 0.50192 0.01069 0.46290 0.01731 0.73
"Gaia DR2 5289868677389165952" 17.68082 2.47848 0.50586 0.01081 0.47216 0.01515 0.24
"Gaia DR2 5290740624470939520" 17.68833 2.37106 0.50844 0.01064 0.47679 0.01482 0.19
"Gaia DR2 5290803051816290176" 17.69100 2.54874 0.50270 0.01064 0.46735 0.01551 0.51
"Gaia DR2 5290920733919487488" 17.69217 2.81070 0.49458 0.01077 0.44059 0.01777 0.71
"Gaia DR2 5290721314298300672" 17.69258 2.37980 0.50785 0.01059 0.47583 0.01502 0.18
"Gaia DR2 5290763812994440960" 17.69692 2.50159 0.50359 0.01075 0.46952 0.01502 0.31
"Gaia DR2 5290874455652206464" 17.69831 2.74314 0.49613 0.01099 0.44398 0.01788 0.77
