EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP prob0 probs_final
"Gaia EDR3 2210949898697608064" 0.492394 -0.395435 358.27789282767 68.23258900574 0.0898 0.0843 -1.532 0.088 -0.218 0.097 17.86276 0.002953 1.834162 0.01640507522885212 0.0 0.0
"Gaia EDR3 2210949902997209728" 0.487389 -0.400137 358.26412873636 68.22799544042 3.0869 0.0239 11.777 0.026 -0.751 0.029 15.509388 0.002783 1.902998 0.005513298076566016 0.0 0.0
"Gaia EDR3 2210949937356949760" 0.438275 -0.424713 358.13047427237 68.20441892183 0.1235 0.0363 -1.904 0.04 0.267 0.043 16.356733 0.002812 2.570111 0.009660453453322724 0.0 0.0
"Gaia EDR3 2210949971716682752" 0.459545 -0.405665 358.18877847864 68.22304562996 2.1639 0.012 -27.178 0.013 -2.815 0.014 13.746327 0.00276 1.404256 0.004800299507118234 0.0 0.0
"Gaia EDR3 2210949971716688640" 0.454192 -0.41809 358.17368679088 68.2107306341 1.5487 0.0116 3.576 0.013 1.999 0.014 12.926889 0.002761 1.326395 0.004763697567114675 0.0 0.0
"Gaia EDR3 2210949971717322112" 0.461043 -0.410388 358.19255685009 68.21829340108 0.32 0.022 -3.784 0.024 -0.611 0.027 15.318557 0.002784 2.304649 0.00549074031030813 0.0 0.0
"Gaia EDR3 2210950001776761344" 0.431282 -0.419366 358.1119133466 68.20989867523 0.5394 0.094 -3.711 0.096 0.044 0.105 18.002798 0.00298 1.925858 0.03214208874091758 0.0 0.0
"Gaia EDR3 2210950001776780032" 0.438562 -0.413762 358.13181011338 68.21536224205 0.2785 0.1375 -0.092 0.148 -0.686 0.148 18.461979 0.003178 1.982529 0.03345182345136029 0.0 0.0
"Gaia EDR3 2210950036136550912" 0.448078 -0.401802 358.15807903624 68.22713536125 0.2503 0.0727 -1.336 0.076 -1.118 0.084 17.538042 0.002914 1.978947 0.01709742072801211 0.0 0.0
"Gaia EDR3 2210950040436154752" 0.444621 -0.403365 358.1486788305 68.22564080405 0.6437 0.0539 -7.313 0.056 0.729 0.062 16.81499 0.002868 1.916855 0.01578163886276935 0.0 0.0
"Gaia EDR3 2210950040436155776" 0.459394 -0.399018 358.18872965494 68.22969392876 0.8608 0.0171 1.417 0.018 0.404 0.02 14.775436 0.002768 1.728889 0.005127351541031312 0.0 0.0
"Gaia EDR3 2210950040436160384" 0.446073 -0.41353 358.15205932499 68.21544953546 0.4045 0.0748 -2.4 0.079 0.376 0.089 17.678482 0.002913 1.909313 0.01637525431970616 0.0 0.0
"Gaia EDR3 2210950104856051328" 0.490577 -0.391172 358.27324245837 68.23688957558 0.378 0.0992 0.43 0.104 0.409 0.109 18.117872 0.003059 1.923275 0.02542503080653289 0.0 0.0
"Gaia EDR3 2210950109155632256" 0.493738 -0.3834 358.28221879573 68.24459178366 0.3097 0.0334 -2.294 0.036 -0.828 0.041 16.236912 0.002792 1.605289 0.007537911743586432 0.0 0.0
"Gaia EDR3 2210950109155633920" 0.490316 -0.386558 358.27280577066 68.24150870647 0.5923 0.0502 -0.12 0.052 -2.599 0.057 16.961964 0.002844 2.041704 0.010358406924100916 0.0 0.0
"Gaia EDR3 2210950139215771648" 0.466999 -0.39855 358.20925650682 68.23000762946 0.1022 0.1145 -1.534 0.123 -0.015 0.123 18.250717 0.003078 2.445652 0.03645229204409715 0.0 0.0
"Gaia EDR3 2210950139215794944" 0.468032 -0.390853 358.21246761449 68.23768234869 0.1876 0.2133 -3.168 0.239 -0.337 0.228 18.28117 0.004739 2.099545 0.031201295089737666 0.0 0.0
"Gaia EDR3 2210950139215804544" 0.476859 -0.387478 358.23645825914 68.24087364467 1.3902 0.1208 10.252 0.133 -3.204 0.133 18.333942 0.00312 2.465233 0.04501912002471265 0.0 0.0
"Gaia EDR3 2210950139219191808" 0.463216 -0.395904 358.19920358341 68.23273062024 1.5074 0.0853 20.914 0.088 -6.241 0.103 17.884535 0.003003 2.552481 0.034493594378233496 0.0 0.0
"Gaia EDR3 2210950143515368192" 0.477517 -0.384312 358.23841241159 68.24402520976 1.0136 0.0479 1.651 0.052 3.938 0.058 16.813246 0.002825 1.819147 0.011252660118678067 0.0 0.0
"Gaia EDR3 2210950143515370112" 0.462036 -0.396727 358.19597880212 68.2319315058 0.3484 0.0321 -4.544 0.034 0.803 0.037 16.088749 0.002805 2.441697 0.008600754210354255 0.0 0.0
"Gaia EDR3 2210950143515372032" 0.467266 -0.396546 358.21008661221 68.23200586817 0.3358 0.0663 -2.901 0.07 0.075 0.077 17.51086 0.00289 1.859089 0.01681813528481589 0.0 0.0
"Gaia EDR3 2210950177875105920" 0.489347 -0.377267 358.27072912877 68.25081782791 2.2253 0.0734 -19.252 0.081 -10.853 0.088 16.724531 0.002943 2.211509 0.01140195175407534 0.0 0.0
"Gaia EDR3 2210950177875108096" 0.489741 -0.38267 358.27147938248 68.24540740813 1.081 0.0285 -0.373 0.03 -0.591 0.034 15.631561 0.002779 1.842577 0.005808465834484778 0.0 0.0
"Gaia EDR3 2210950555832224640" 0.499556 -0.366457 358.29891156647 68.2614038915 0.5562 0.0663 -1.957 0.07 -1.139 0.077 17.385107 0.002889 2.253721 0.02911540411271949 0.0 0.0
"Gaia EDR3 2210950555832228224" 0.497294 -0.374208 358.29235127331 68.25370433596 1.0098 0.0123 1.524 0.013 3.855 0.015 13.795936 0.002762 1.517346 0.004803271034501005 0.0 0.0
"Gaia EDR3 2211050504011067904" 0.006292 -0.498786 356.96691335506 68.1345462408 1.0556 0.0284 1.418 0.031 4.097 0.03 15.217358 0.002775 1.595313 0.00536065129156296 0.0 0.0
"Gaia EDR3 2211050504014501376" 0.005222 -0.499402 356.96404090738 68.13393039254 0.1224 0.1066 -3.32 0.127 -1.428 0.12 18.152334 0.003053 1.967001 0.025888264633152556 0.0 0.0
"Gaia EDR3 2211050508311919488" -0.000471 -0.499744 356.94875672001 68.1335887532 0.6221 0.032 -2.3 0.034 -3.372 0.034 15.941296 0.002786 1.918115 0.006568278766015234 0.0 0.0
"Gaia EDR3 2211050645750868480" -0.029837 -0.493518 356.86988849113 68.13979526023 0.418 0.0597 -2.749 0.069 -4.6 0.075 17.194551 0.003262 2.167273 0.016402799137435222 0.0 0.0
"Gaia EDR3 2211050645750868608" -0.038025 -0.497507 356.84791545468 68.13579388342 0.0906 0.0998 0.153 0.117 0.051 0.12 18.069582 0.003028 1.88246 0.028956872899797623 0.0 0.0
"Gaia EDR3 2211050680110608128" -0.011387 -0.492144 356.91943623126 68.14118561968 0.561 0.0836 -4.498 0.092 0.772 0.092 17.845762 0.002957 1.980349 0.026567307293847747 0.0 0.0
"Gaia EDR3 2211050680110608512" -0.015566 -0.495205 356.90821824533 68.13812253855 0.3228 0.1201 -2.512 0.143 0.012 0.126 18.290117 0.003129 1.650345 0.0303198249174612 0.0 0.0
"Gaia EDR3 2211050680110608896" -0.021378 -0.498017 356.89261657676 68.13530588959 0.1352 0.0233 -2.5 0.026 -0.18 0.026 15.310208 0.002782 2.711662 0.006567747895774888 0.0 0.0
"Gaia EDR3 2211050710169498240" -0.008339 -0.499662 356.92763038492 68.13366942795 1.2495 0.0777 -1.02 0.086 7.799 0.084 17.703272 0.002939 2.329649 0.028559013855213002 0.0 0.0
"Gaia EDR3 2211050714470345600" 0.005239 -0.479354 356.96409790296 68.15397789103 0.4734 0.077 -1.451 0.088 -2.747 0.081 17.67544 0.002922 1.928015 0.021209590035943447 0.0 0.0
"Gaia EDR3 2211050714470346368" -0.007561 -0.490282 356.92971074442 68.14304957669 0.1616 0.0918 -0.261 0.1 -1.102 0.098 17.979103 0.002965 1.892307 0.025459198212864593 0.0 0.0
"Gaia EDR3 2211050714470347648" 0.000859 -0.492686 356.95232739095 68.14064697221 0.2103 0.0233 -0.702 0.026 -0.975 0.025 15.396065 0.002777 2.252047 0.005900851470574764 0.0 0.0
"Gaia EDR3 2211050744529250176" -0.013742 -0.489378 356.91310739887 68.14395078043 0.2328 0.0708 -2.212 0.075 -0.307 0.073 17.472237 0.002904 1.460859 0.01828848595164541 0.0 0.0
"Gaia EDR3 2211050744529250432" -0.011951 -0.490236 356.91791975205 68.14309381126 0.2384 0.1088 -1.585 0.131 -0.676 0.117 18.236107 0.003068 1.914938 0.03243842611000815 0.0 0.0
"Gaia EDR3 2211050744529255936" -0.01805 -0.485047 356.90152720389 68.14827917969 0.1972 0.1194 -2.598 0.141 -0.024 0.123 18.308958 0.003406 2.174601 0.03289216523631518 0.0 0.0
"Gaia EDR3 2211050748830085120" -0.022031 -0.497347 356.89086139812 68.13597480647 0.3517 0.1107 -3.036 0.135 -1.237 0.12 18.152908 0.003073 2.048023 0.05941738374235742 0.0 0.0
"Gaia EDR3 2211050778889008896" -0.002357 -0.472879 356.94368341095 68.16045415004 1.1974 0.0985 1.955 0.12 -0.689 0.108 18.074453 0.003009 2.386702 0.03627590971106401 0.0 0.0
"Gaia EDR3 2211050783189820800" 0.004097 -0.474653 356.96103293825 68.15867986519 0.5049 0.0655 -4.873 0.074 -4.373 0.07 17.400806 0.002877 1.865379 0.016107359434885806 0.0 0.0
"Gaia EDR3 2211051191205845248" -0.105827 -0.497018 356.66584872958 68.1360703207 0.4145 0.0562 1.734 0.063 -0.117 0.067 17.105 0.002869 2.094091 0.014492748216226975 0.0 0.0
"Gaia EDR3 2211051195506674304" -0.098241 -0.490936 356.68614980273 68.14218646701 0.2751 0.0373 -1.182 0.042 -1.479 0.045 16.320538 0.002802 2.335177 0.007988031146852963 0.0 0.0
"Gaia EDR3 2211051195506674560" -0.101012 -0.493229 356.67873410472 68.13988154316 1.0257 0.0157 1.422 0.018 4.253 0.019 14.502137 0.002764 1.462343 0.005017796604826518 0.0 0.0
"Gaia EDR3 2211051195506675456" -0.104952 -0.49844 356.66821640165 68.1346530955 4.658 0.0221 -77.826 0.024 0.536 0.026 15.20046 0.002793 2.014348 0.0058966623577276864 -1.0 -1.0
"Gaia EDR3 2211051259925342848" -0.067383 -0.480987 356.76895355125 68.15224630578 3.347 0.0699 38.508 0.078 2.54 0.083 17.50056 0.00292 2.338038 0.020541721689894536 0.0 0.0
"Gaia EDR3 2211051264226153344" -0.068138 -0.485621 356.76696254841 68.14761093925 0.1315 0.0806 -3.261 0.09 -0.486 0.093 17.73934 0.002948 1.835342 0.01742413553387424 0.0 0.0
"Gaia EDR3 2211051264226154112" -0.063509 -0.485826 356.77940034635 68.14741861799 0.6987 0.0194 -3.347 0.022 -2.101 0.023 14.986314 0.002774 2.181396 0.005221546464195317 0.0 0.0
"Gaia EDR3 2211051264226155008" -0.063962 -0.489351 356.77820907793 68.14389249571 0.4707 0.0461 -1.3 0.052 -1.856 0.053 16.75319 0.002822 1.970532 0.008202148241764374 0.0 0.0
"Gaia EDR3 2211051294285059456" -0.092374 -0.496714 356.7019713294 68.13643299312 0.5726 0.0772 -4.338 0.091 -0.955 0.091 17.623152 0.002931 1.931486 0.02062128975004778 0.0 0.0
"Gaia EDR3 2211051294285070464" -0.091455 -0.488698 356.70435242792 68.14445216183 0.4816 0.1098 -6.388 0.137 -0.351 0.126 18.214975 0.003067 1.987574 0.033938793764013084 0.0 0.0
"Gaia EDR3 2211051298585889792" -0.085876 -0.486616 356.7193175493 68.14655563475 0.2726 0.0483 -3.921 0.054 0.936 0.058 16.84828 0.002833 1.683236 0.010399854033689268 0.0 0.0
"Gaia EDR3 2211051298585890176" -0.091861 -0.490148 356.70327682072 68.14300082842 0.431 0.0793 -2.53 0.09 1.343 0.094 17.726154 0.002933 2.104462 0.02120670010541751 0.0 0.0
"Gaia EDR3 2211051298585890944" -0.094948 -0.494951 356.69503789823 68.13818491644 1.091 0.027 -0.802 0.03 -3.109 0.032 15.451701 0.00278 1.57976 0.005361217617965062 0.0 0.0
"Gaia EDR3 2211051298586059648" -0.088119 -0.485104 356.71327713277 68.1480592717 0.1446 0.3264 -3.937 0.409 -0.736 0.395 18.43512 0.004726 2.103628 0.040227220383042696 0.0 0.0
"Gaia EDR3 2211051328644819712" -0.066812 -0.479199 356.7704730787 68.15403637563 0.1459 0.1283 -1.568 0.158 -0.297 0.142 18.447683 0.003172 1.903807 0.03403791634182701 0.0 0.0
"Gaia EDR3 2211051332945626752" -0.065402 -0.471492 356.77420402128 68.16174725931 0.3193 0.1139 0.543 0.141 -2.402 0.131 18.267126 0.003108 2.116867 0.03549235979289279 0.0 0.0
"Gaia EDR3 2211051332945628800" -0.078067 -0.485972 356.74028931581 68.14722770765 0.324 0.0158 4.74 0.018 -4.006 0.019 14.444744 0.002768 2.349946 0.005041289091895591 0.0 0.0
"Gaia EDR3 2211051363004535168" -0.046025 -0.494488 356.82641657913 68.13879867546 0.088 0.0943 -1.277 0.113 0.001 0.106 17.943724 0.003079 1.570089 0.025226378186700857 0.0 0.0
"Gaia EDR3 2211051431724022144" -0.050107 -0.488031 356.81541814235 68.1452473542 0.3251 0.0713 1.919 0.082 3.641 0.085 17.549881 0.002945 1.961632 0.019358719398436267 0.0 0.0
"Gaia EDR3 2211051436024847872" -0.047812 -0.488408 356.82158514766 68.1448752776 0.1475 0.0676 -1.73 0.078 -0.203 0.081 16.442667 0.002934 2.274365 0.00958831942460651 0.0 0.0
"Gaia EDR3 2211051466083771392" -0.040837 -0.479191 356.84027604864 68.15410548929 0.3897 0.146 -2.133 0.187 0.06 0.166 18.373348 0.003377 2.048925 0.031309097331037906 0.0 0.0
"Gaia EDR3 2211051470384583808" -0.034763 -0.471554 356.85656796023 68.16175294102 0.2031 0.0661 -2.935 0.075 -0.477 0.08 17.427479 0.002892 1.841984 0.01751877038150453 0.0 0.0
"Gaia EDR3 2211051470384585344" -0.02952 -0.47594 356.8706794489 68.15737378742 1.3391 0.0826 9.455 0.093 -12.397 0.099 17.674114 0.002952 2.081207 0.017970495331959924 0.0 0.0
"Gaia EDR3 2211051470385457536" -0.040093 -0.481211 356.84228536749 68.15208636534 0.8279 0.0187 4.341 0.021 0.477 0.022 14.471232 0.002766 1.672035 0.004935373914573171 0.0 0.0
"Gaia EDR3 2211051504740124928" -0.025888 -0.483149 356.88046145089 68.15016922176 0.2364 0.0785 -1.831 0.086 0.416 0.094 17.597368 0.003 1.462732 0.023933258314891664 0.0 0.0
"Gaia EDR3 2211051504744325120" -0.017243 -0.477702 356.90367893823 68.1556239205 0.4569 0.0339 -2.449 0.037 -1.899 0.036 16.149538 0.002796 1.840539 0.006259600614928709 0.0 0.0
"Gaia EDR3 2211051534803261952" 0.005587 -0.465288 356.96504471102 68.16804438535 0.3258 0.1041 -2.242 0.122 -2.83 0.112 18.073061 0.003084 1.953804 0.029625688337805087 0.0 0.0
"Gaia EDR3 2211051539104062592" 0.002677 -0.463346 356.95721831355 68.16998658724 0.9296 0.0158 2.727 0.017 -3.987 0.017 14.274028 0.002767 1.737102 0.004903403358749648 0.0 0.0
"Gaia EDR3 2211051569163004672" -0.01737 -0.463307 356.90330969341 68.17001908859 1.3086 0.0924 -0.875 0.107 5.847 0.1 18.000696 0.002987 2.238041 0.03273604242042388 0.0 0.0
"Gaia EDR3 2211051569163004800" -0.015736 -0.464428 356.90770473741 68.16889950122 0.3862 0.1145 -2.79 0.149 -0.709 0.125 18.257786 0.003102 1.834673 0.026434452844032473 0.0 0.0
"Gaia EDR3 2211051573463797248" -0.014142 -0.457034 356.91197819491 68.17629476039 0.4902 0.0437 -0.252 0.049 0.202 0.048 16.686531 0.002828 1.876543 0.009821386022555388 0.0 0.0
"Gaia EDR3 2211051607823536768" -0.010796 -0.459625 356.92098240359 68.17370569195 0.6039 0.0957 -4.308 0.11 -1.018 0.099 17.913065 0.003002 1.939634 0.018911695773036783 0.0 0.0
"Gaia EDR3 2211051637882460416" -0.057077 -0.482571 356.79665805444 68.15069084976 0.2459 0.1085 -1.263 0.133 -0.765 0.134 18.20127 0.003072 1.950783 0.03269369708692694 0.0 0.0
"Gaia EDR3 2211051642183275520" -0.05965 -0.482148 356.78974202489 68.15110683413 0.2042 0.0697 -0.687 0.076 0.891 0.079 17.369356 0.002876 2.414066 0.024080587589336334 0.0 0.0
"Gaia EDR3 2211051672242207872" -0.04288 -0.473709 356.83475906811 68.15958374621 0.2808 0.0674 -5.893 0.076 2.199 0.08 17.441223 0.002897 1.942009 0.01787636328655714 0.0 0.0
"Gaia EDR3 2211051672250237056" -0.035459 -0.458677 356.85464403292 68.17462865516 0.3655 0.1285 -1.946 0.156 1.848 0.141 18.48297 0.003251 1.873612 0.04639526544456526 0.0 0.0
"Gaia EDR3 2211051676543011200" -0.040106 -0.46348 356.8421682869 68.16981806917 1.0436 0.0193 1.019 0.022 4.149 0.022 14.89361 0.002766 1.490458 0.005209325840269872 0.0 0.0
"Gaia EDR3 2211051710902747520" -0.05671 -0.464084 356.79752182658 68.16917840905 0.1779 0.0899 -2.884 0.108 -0.238 0.118 17.88256 0.003007 2.359306 0.024140199253899913 0.0 0.0
"Gaia EDR3 2211051710902748160" -0.052682 -0.463934 356.80835251883 68.16933784308 0.3939 0.0704 -1.524 0.08 -1.526 0.083 17.51443 0.002881 1.906525 0.016322365937076717 0.0 0.0
"Gaia EDR3 2211051710902748928" -0.050841 -0.46621 356.81331479922 68.16706590309 0.4516 0.0639 1.779 0.072 0.005 0.076 17.337574 0.002888 1.899717 0.01591059541285682 0.0 0.0
"Gaia EDR3 2211051710903624832" -0.046911 -0.462393 356.82386169562 68.17089216116 0.9015 0.0687 6.215 0.08 1.437 0.086 17.315607 0.002876 1.894951 0.01563104955194525 0.0 0.0
"Gaia EDR3 2211051740961720192" -0.035863 -0.44811 356.85351382953 68.18519453788 0.3161 0.132 -0.467 0.174 -3.629 0.144 18.392149 0.003192 2.133429 0.04288301638677578 0.0 0.0
"Gaia EDR3 2211051740965993728" -0.033657 -0.455322 356.85947897414 68.17798572792 0.3474 0.0592 -1.883 0.066 0.359 0.068 17.205748 0.002857 2.07431 0.01210477105483946 0.0 0.0
"Gaia EDR3 2211051745262486016" -0.030505 -0.452731 356.86794726395 68.18058165823 0.1872 0.031 -2.555 0.036 -0.039 0.036 15.931793 0.002795 2.343586 0.006911742530464364 0.0 0.0
"Gaia EDR3 2211051745262486656" -0.034311 -0.455946 356.85772062856 68.17736143989 0.7441 0.0664 -0.702 0.073 2.273 0.075 17.453444 0.002883 1.875443 0.018518087170888313 0.0 0.0
"Gaia EDR3 2211051775321459712" -0.016747 -0.445812 356.90494995546 68.18751455922 0.0152 0.0776 -1.731 0.088 0.08 0.083 17.701887 0.002923 1.553015 0.0129813606579148 0.0 0.0
"Gaia EDR3 2211051779622224640" -0.021674 -0.449184 356.89169720274 68.18413845791 1.0305 0.0139 1.304 0.016 4.049 0.015 14.066862 0.002763 1.439153 0.004820593836136945 0.0 0.0
"Gaia EDR3 2211051809681193344" -0.009836 -0.448581 356.92355165153 68.18475013623 1.1423 0.0829 -3.401 0.098 1.364 0.092 17.80639 0.002945 2.058838 0.01849391263605081 0.0 0.0
"Gaia EDR3 2211051809681198336" 0.003303 -0.444032 356.95891024778 68.18930105656 0.0741 0.1373 -2.262 0.178 -0.823 0.143 18.388803 0.003303 1.688261 0.03385565523851294 0.0 0.0
"Gaia EDR3 2211051813982140160" -0.000719 -0.4438 356.94808474702 68.18953320377 0.6174 0.0376 -1.424 0.044 -1.427 0.042 16.372904 0.002807 1.933065 0.007873189286643186 0.0 0.0
"Gaia EDR3 2211051844040936832" -0.024854 -0.445547 356.88313214515 68.1877726307 0.2575 0.1305 -2.705 0.162 -0.302 0.138 18.463345 0.003189 1.624521 0.03278668441254558 0.0 0.0
"Gaia EDR3 2211051844040944768" -0.02598 -0.440623 356.88008556064 68.19269543625 0.3949 0.1163 -3.117 0.143 -0.604 0.124 18.375227 0.003108 1.865458 0.02968349921757794 0.0 0.0
"Gaia EDR3 2211051848341697152" -0.015626 -0.433434 356.90794447986 68.19989370218 0.1797 0.072 -2.277 0.078 -0.597 0.081 17.603186 0.002918 1.641428 0.017060571951412237 0.0 0.0
"Gaia EDR3 2211051848341699328" -0.015644 -0.442343 356.90791120269 68.19098448472 0.7805 0.0267 -6.929 0.03 -3.872 0.028 15.612655 0.002781 1.805689 0.005951279253582371 0.0 0.0
"Gaia EDR3 2211051848341699456" -0.026499 -0.447311 356.87871006693 68.18600651582 1.3196 0.1203 15.192 0.146 6.431 0.133 18.24739 0.003146 2.676411 0.06275567753118125 0.0 0.0
"Gaia EDR3 2211051878400699392" 0.002895 -0.425439 356.95781745287 68.20789407493 0.0693 0.0958 -4.566 0.106 -1.985 0.104 17.620066 0.003369 1.876467 0.018225844661400255 0.0 0.0
"Gaia EDR3 2211051882701436800" -0.000807 -0.432547 356.94784726442 68.20078556324 0.4762 0.0814 -2.863 0.086 0.402 0.087 17.692888 0.00292 1.777407 0.014203778124735056 0.0 0.0
"Gaia EDR3 2211051882702366464" -0.005917 -0.432711 356.93408568268 68.20062121889 0.1751 0.0448 -2.448 0.049 -0.234 0.05 15.774079 0.002797 1.625137 0.006838688945586299 0.0 0.0
"Gaia EDR3 2211052707335159680" -0.138978 -0.499257 356.57686952534 68.13365487946 0.3466 0.0525 -1.38 0.062 -0.659 0.065 16.999529 0.00286 1.995794 0.014139134128376417 0.0 0.0
"Gaia EDR3 2211052707335160064" -0.134045 -0.498163 356.59009676445 68.13477835099 0.9063 0.0872 -11.861 0.097 0.702 0.102 17.891026 0.003027 2.099949 0.02288825387133913 0.0 0.0
"Gaia EDR3 2211052840473296640" -0.170871 -0.493652 356.49113006108 68.13904421817 0.4435 0.0929 1.921 0.111 -1.098 0.125 18.039019 0.00305 2.226131 0.026518816935920626 0.0 0.0
"Gaia EDR3 2211052874833027328" -0.163304 -0.498723 356.51154829122 68.13402852048 -0.0392 0.0848 -1.518 0.092 -1.365 0.113 17.840237 0.003002 2.611246 0.031510250595999656 0.0 0.0
"Gaia EDR3 2211052879133848448" -0.1576 -0.49798 356.52684882607 68.13481169313 0.6052 0.048 -6.255 0.056 0.284 0.066 16.867155 0.002829 2.091988 0.010735496276483984 0.0 0.0
"Gaia EDR3 2211052879133849088" -0.15422 -0.499797 356.53595541804 68.13301727389 0.4354 0.0555 -3.77 0.068 -1.398 0.076 17.133265 0.002868 2.148621 0.0162431349146459 0.0 0.0
"Gaia EDR3 2211052947853323392" -0.152743 -0.485245 356.53966259517 68.14757874436 2.3331 0.0235 20.669 0.027 -10.325 0.029 15.450221 0.002774 1.628667 0.005736514296796187 0.0 0.0
"Gaia EDR3 2211052947853323904" -0.156782 -0.491922 356.52893512146 68.14087498576 0.1401 0.0876 -2.498 0.096 -0.206 0.116 17.776268 0.002978 2.530033 0.023023855858010842 0.0 0.0
"Gaia EDR3 2211052977912268928" -0.139055 -0.477448 356.57630748537 68.15546274935 0.1988 0.0925 -1.709 0.107 0.015 0.112 17.995514 0.003019 2.587359 0.03886184950652443 0.0 0.0
"Gaia EDR3 2211052982213060480" -0.137658 -0.469752 356.579937188 68.16316735556 0.0356 0.0584 -1.574 0.064 -0.788 0.069 17.179573 0.002878 2.50988 0.015187024115370136 0.0 0.0
"Gaia EDR3 2211053257090620544" -0.211237 -0.494138 356.38274124654 68.13822197847 1.0212 0.0173 1.29 0.019 4.242 0.022 14.648836 0.002767 1.553787 0.005087322871039964 0.0 0.0
"Gaia EDR3 2211053428889312640" -0.220692 -0.499196 356.35748019371 68.13307532078 0.1083 0.0616 -1.381 0.071 0.282 0.07 17.383142 0.002872 1.792982 0.011473878533566836 0.0 0.0
"Gaia EDR3 2211053458948601216" -0.213077 -0.48572 356.37758921808 68.14662294103 0.0741 0.0754 -1.905 0.084 -0.307 0.094 17.637224 0.002917 2.418442 0.021314663479586837 0.0 0.0
"Gaia EDR3 2211053463249043968" -0.210321 -0.483773 356.38494492455 68.14859455631 1.3538 0.0273 8.729 0.029 -7.408 0.034 15.815628 0.002777 1.497701 0.005818269650370035 0.0 0.0
"Gaia EDR3 2211053463249048064" -0.211483 -0.490165 356.3819813398 68.1421924002 0.3597 0.0477 -1.816 0.057 -0.169 0.06 16.75455 0.002835 2.084573 0.009319712576090409 0.0 0.0
"Gaia EDR3 2211053463249048448" -0.218035 -0.493777 356.36447503144 68.1385189973 0.5576 0.0664 -1.228 0.076 -7.763 0.072 15.727011 0.002858 1.921852 0.0062594992592215 0.0 0.0
"Gaia EDR3 2211053463249048960" -0.212777 -0.492233 356.37855692422 68.14011270051 0.2565 0.0273 -3.018 0.031 -1.481 0.033 15.770581 0.002807 2.481171 0.00840170066535178 0.0 0.0
"Gaia EDR3 2211053497604193536" -0.222546 -0.480238 356.35200865887 68.15201475496 0.3027 0.0863 -2.291 0.097 0.728 0.109 17.900711 0.002972 "" "" 0.0 0.0
"Gaia EDR3 2211053497608779008" -0.222154 -0.479922 356.35305561988 68.1523340004 0.1004 0.0609 -1.309 0.067 -0.067 0.071 17.400747 0.00292 1.598776 0.03266159086773712 0.0 0.0
